file_path,Sentiment
/media/rf/T9/DATABASE/Elisa - AV_Clips/AV_Clips/IDS/audio/sp02_av_ids_str3_snt54.wav,IDS
/media/rf/T9/DATABASE/Elisa - AV_Clips/AV_Clips/IDS/audio/sp02_av_ids_str3_snt55.wav,IDS
/media/rf/T9/DATABASE/Elisa - AV_Clips/AV_Clips/IDS/audio/sp02_av_ids_str3_snt56.wav,IDS
/media/rf/T9/DATABASE/Elisa - AV_Clips/AV_Clips/IDS/audio/sp02_av_ids_str3_snt57.wav,IDS
/media/rf/T9/DATABASE/Elisa - AV_Clips/AV_Clips/IDS/audio/sp02_av_ids_str3_snt58.wav,IDS
/media/rf/T9/DATABASE/Elisa - AV_Clips/AV_Clips/IDS/audio/sp02_av_ids_str4_snt59.wav,IDS
/media/rf/T9/DATABASE/Elisa - AV_Clips/AV_Clips/IDS/audio/sp02_av_ids_str4_snt60.wav,IDS
/media/rf/T9/DATABASE/Elisa - AV_Clips/AV_Clips/IDS/audio/sp02_av_ids_str4_snt61.wav,IDS
/media/rf/T9/DATABASE/Elisa - AV_Clips/AV_Clips/IDS/audio/sp02_av_ids_str4_snt62.wav,IDS
/media/rf/T9/DATABASE/Elisa - AV_Clips/AV_Clips/IDS/audio/sp02_av_ids_str4_snt63.wav,IDS
/media/rf/T9/DATABASE/Elisa - AV_Clips/AV_Clips/IDS/audio/sp02_av_ids_str4_snt64.wav,IDS
/media/rf/T9/DATABASE/Elisa - AV_Clips/AV_Clips/IDS/audio/sp02_av_ids_str4_snt65.wav,IDS
/media/rf/T9/DATABASE/Elisa - AV_Clips/AV_Clips/IDS/audio/sp02_av_ids_str4_snt66.wav,IDS
/media/rf/T9/DATABASE/Elisa - AV_Clips/AV_Clips/IDS/audio/sp02_av_ids_str4_snt67.wav,IDS
/media/rf/T9/DATABASE/Elisa - AV_Clips/AV_Clips/IDS/audio/sp02_av_ids_str4_snt68.wav,IDS
/media/rf/T9/DATABASE/Elisa - AV_Clips/AV_Clips/IDS/audio/sp02_av_ids_str4_snt69.wav,IDS
/media/rf/T9/DATABASE/Elisa - AV_Clips/AV_Clips/IDS/audio/sp02_av_ids_str4_snt70.wav,IDS
/media/rf/T9/DATABASE/Elisa - AV_Clips/AV_Clips/IDS/audio/sp02_av_ids_str4_snt71.wav,IDS
/media/rf/T9/DATABASE/Elisa - AV_Clips/AV_Clips/IDS/audio/sp02_av_ids_str4_snt72.wav,IDS
/media/rf/T9/DATABASE/Elisa - AV_Clips/AV_Clips/IDS/audio/sp02_av_ids_str4_snt73.wav,IDS
/media/rf/T9/DATABASE/Elisa - AV_Clips/AV_Clips/IDS/audio/sp02_av_ids_str4_snt74.wav,IDS
/media/rf/T9/DATABASE/Elisa - AV_Clips/AV_Clips/IDS/audio/sp02_av_ids_str4_snt75.wav,IDS
/media/rf/T9/DATABASE/Elisa - AV_Clips/AV_Clips/ADS/audio/sp03_av_ads_str2_snt16.wav,ADS
/media/rf/T9/DATABASE/Elisa - AV_Clips/AV_Clips/ADS/audio/sp03_av_ads_str2_snt17.wav,ADS
/media/rf/T9/DATABASE/Elisa - AV_Clips/AV_Clips/ADS/audio/sp03_av_ads_str2_snt18.wav,ADS
/media/rf/T9/DATABASE/Elisa - AV_Clips/AV_Clips/ADS/audio/sp03_av_ads_str2_snt19.wav,ADS
/media/rf/T9/DATABASE/Elisa - AV_Clips/AV_Clips/ADS/audio/sp03_av_ads_str2_snt20.wav,ADS
/media/rf/T9/DATABASE/Elisa - AV_Clips/AV_Clips/ADS/audio/sp03_av_ads_str2_snt21.wav,ADS
/media/rf/T9/DATABASE/Elisa - AV_Clips/AV_Clips/ADS/audio/sp03_av_ads_str2_snt22.wav,ADS
/media/rf/T9/DATABASE/Elisa - AV_Clips/AV_Clips/ADS/audio/sp03_av_ads_str2_snt23.wav,ADS
/media/rf/T9/DATABASE/Elisa - AV_Clips/AV_Clips/ADS/audio/sp03_av_ads_str2_snt24.wav,ADS
/media/rf/T9/DATABASE/Elisa - AV_Clips/AV_Clips/ADS/audio/sp03_av_ads_str2_snt25.wav,ADS
/media/rf/T9/DATABASE/Elisa - AV_Clips/AV_Clips/ADS/audio/sp03_av_ads_str2_snt26.wav,ADS
/media/rf/T9/DATABASE/Elisa - AV_Clips/AV_Clips/ADS/audio/sp03_av_ads_str2_snt27.wav,ADS
/media/rf/T9/DATABASE/Elisa - AV_Clips/AV_Clips/ADS/audio/sp03_av_ads_str2_snt28.wav,ADS
/media/rf/T9/DATABASE/Elisa - AV_Clips/AV_Clips/ADS/audio/sp03_av_ads_str2_snt29.wav,ADS
/media/rf/T9/DATABASE/Elisa - AV_Clips/AV_Clips/ADS/audio/sp03_av_ads_str2_snt30.wav,ADS
/media/rf/T9/DATABASE/Elisa - AV_Clips/AV_Clips/ADS/audio/sp03_av_ads_str2_snt31.wav,ADS
/media/rf/T9/DATABASE/Elisa - AV_Clips/AV_Clips/ADS/audio/sp03_av_ads_str2_snt32.wav,ADS
/media/rf/T9/DATABASE/Elisa - AV_Clips/AV_Clips/ADS/audio/sp03_av_ads_str2_snt33.wav,ADS
/media/rf/T9/DATABASE/Elisa - AV_Clips/AV_Clips/ADS/audio/sp03_av_ads_str2_snt34.wav,ADS
/media/rf/T9/DATABASE/Elisa - AV_Clips/AV_Clips/ADS/audio/sp03_av_ads_str3_snt35.wav,ADS
/media/rf/T9/DATABASE/Elisa - AV_Clips/AV_Clips/ADS/audio/sp03_av_ads_str3_snt36.wav,ADS
/media/rf/T9/DATABASE/Elisa - AV_Clips/AV_Clips/ADS/audio/sp03_av_ads_str3_snt37.wav,ADS
/media/rf/T9/DATABASE/Elisa - AV_Clips/AV_Clips/ADS/audio/sp03_av_ads_str3_snt38.wav,ADS
/media/rf/T9/DATABASE/Elisa - AV_Clips/AV_Clips/ADS/audio/sp03_av_ads_str3_snt39.wav,ADS
/media/rf/T9/DATABASE/Elisa - AV_Clips/AV_Clips/ADS/audio/sp03_av_ads_str3_snt40.wav,ADS
/media/rf/T9/DATABASE/Elisa - AV_Clips/AV_Clips/ADS/audio/sp03_av_ads_str3_snt41.wav,ADS
/media/rf/T9/DATABASE/Elisa - AV_Clips/AV_Clips/ADS/audio/sp03_av_ads_str3_snt42.wav,ADS
/media/rf/T9/DATABASE/Elisa - AV_Clips/AV_Clips/ADS/audio/sp03_av_ads_str3_snt43.wav,ADS
/media/rf/T9/DATABASE/Elisa - AV_Clips/AV_Clips/ADS/audio/sp03_av_ads_str3_snt44.wav,ADS
/media/rf/T9/DATABASE/Elisa - AV_Clips/AV_Clips/ADS/audio/sp03_av_ads_str3_snt45.wav,ADS
/media/rf/T9/DATABASE/Elisa - AV_Clips/AV_Clips/ADS/audio/sp03_av_ads_str3_snt46.wav,ADS
/media/rf/T9/DATABASE/Elisa - AV_Clips/AV_Clips/ADS/audio/sp03_av_ads_str3_snt47.wav,ADS
/media/rf/T9/DATABASE/Elisa - AV_Clips/AV_Clips/ADS/audio/sp03_av_ads_str3_snt48.wav,ADS
/media/rf/T9/DATABASE/Elisa - AV_Clips/AV_Clips/ADS/audio/sp03_av_ads_str3_snt49.wav,ADS
/media/rf/T9/DATABASE/Elisa - AV_Clips/AV_Clips/ADS/audio/sp03_av_ads_str3_snt50.wav,ADS
/media/rf/T9/DATABASE/Elisa - AV_Clips/AV_Clips/ADS/audio/sp03_av_ads_str3_snt51.wav,ADS
/media/rf/T9/DATABASE/Elisa - AV_Clips/AV_Clips/ADS/audio/sp03_av_ads_str3_snt52.wav,ADS
/media/rf/T9/DATABASE/Elisa - AV_Clips/AV_Clips/ADS/audio/sp03_av_ads_str3_snt53.wav,ADS
/media/rf/T9/DATABASE/Elisa - AV_Clips/AV_Clips/ADS/audio/sp03_av_ads_str3_snt54.wav,ADS
/media/rf/T9/DATABASE/Elisa - AV_Clips/AV_Clips/ADS/audio/sp03_av_ads_str3_snt55.wav,ADS
/media/rf/T9/DATABASE/Elisa - AV_Clips/AV_Clips/ADS/audio/sp03_av_ads_str3_snt56.wav,ADS
/media/rf/T9/DATABASE/Elisa - AV_Clips/AV_Clips/ADS/audio/sp03_av_ads_str3_snt57.wav,ADS
/media/rf/T9/DATABASE/Elisa - AV_Clips/AV_Clips/ADS/audio/sp03_av_ads_str3_snt58.wav,ADS
/media/rf/T9/DATABASE/Elisa - AV_Clips/AV_Clips/ADS/audio/sp03_av_ads_str4_snt59.wav,ADS
/media/rf/T9/DATABASE/Elisa - AV_Clips/AV_Clips/ADS/audio/sp03_av_ads_str4_snt60.wav,ADS
/media/rf/T9/DATABASE/Elisa - AV_Clips/AV_Clips/ADS/audio/sp03_av_ads_str4_snt61.wav,ADS
/media/rf/T9/DATABASE/Elisa - AV_Clips/AV_Clips/ADS/audio/sp03_av_ads_str4_snt62.wav,ADS
/media/rf/T9/DATABASE/Elisa - AV_Clips/AV_Clips/ADS/audio/sp03_av_ads_str4_snt63.wav,ADS
/media/rf/T9/DATABASE/Elisa - AV_Clips/AV_Clips/ADS/audio/sp03_av_ads_str4_snt64.wav,ADS
/media/rf/T9/DATABASE/Elisa - AV_Clips/AV_Clips/ADS/audio/sp03_av_ads_str4_snt65.wav,ADS
/media/rf/T9/DATABASE/Elisa - AV_Clips/AV_Clips/ADS/audio/sp03_av_ads_str4_snt66.wav,ADS
/media/rf/T9/DATABASE/Elisa - AV_Clips/AV_Clips/ADS/audio/sp03_av_ads_str4_snt67.wav,ADS
/media/rf/T9/DATABASE/Elisa - AV_Clips/AV_Clips/ADS/audio/sp03_av_ads_str4_snt68.wav,ADS
/media/rf/T9/DATABASE/Elisa - AV_Clips/AV_Clips/ADS/audio/sp03_av_ads_str4_snt69.wav,ADS
/media/rf/T9/DATABASE/Elisa - AV_Clips/AV_Clips/ADS/audio/sp03_av_ads_str4_snt70.wav,ADS
/media/rf/T9/DATABASE/Elisa - AV_Clips/AV_Clips/ADS/audio/sp03_av_ads_str4_snt71.wav,ADS
/media/rf/T9/DATABASE/Elisa - AV_Clips/AV_Clips/ADS/audio/sp03_av_ads_str4_snt72.wav,ADS
/media/rf/T9/DATABASE/Elisa - AV_Clips/AV_Clips/ADS/audio/sp03_av_ads_str4_snt73.wav,ADS
/media/rf/T9/DATABASE/Elisa - AV_Clips/AV_Clips/ADS/audio/sp03_av_ads_str4_snt74.wav,ADS
/media/rf/T9/DATABASE/Elisa - AV_Clips/AV_Clips/ADS/audio/sp03_av_ads_str4_snt75.wav,ADS
/media/rf/T9/DATABASE/Elisa - AV_Clips/AV_Clips/IDS/audio/sp03_av_ids_str2_snt16.wav,IDS
/media/rf/T9/DATABASE/Elisa - AV_Clips/AV_Clips/IDS/audio/sp03_av_ids_str2_snt17.wav,IDS
/media/rf/T9/DATABASE/Elisa - AV_Clips/AV_Clips/IDS/audio/sp03_av_ids_str2_snt18.wav,IDS
/media/rf/T9/DATABASE/Elisa - AV_Clips/AV_Clips/IDS/audio/sp03_av_ids_str2_snt19.wav,IDS
/media/rf/T9/DATABASE/Elisa - AV_Clips/AV_Clips/IDS/audio/sp03_av_ids_str2_snt20.wav,IDS
/media/rf/T9/DATABASE/Elisa - AV_Clips/AV_Clips/IDS/audio/sp03_av_ids_str2_snt21.wav,IDS
/media/rf/T9/DATABASE/Elisa - AV_Clips/AV_Clips/IDS/audio/sp03_av_ids_str2_snt22.wav,IDS
/media/rf/T9/DATABASE/Elisa - AV_Clips/AV_Clips/IDS/audio/sp03_av_ids_str2_snt23.wav,IDS
/media/rf/T9/DATABASE/Elisa - AV_Clips/AV_Clips/IDS/audio/sp03_av_ids_str2_snt24.wav,IDS
/media/rf/T9/DATABASE/Elisa - AV_Clips/AV_Clips/IDS/audio/sp03_av_ids_str2_snt25.wav,IDS
/media/rf/T9/DATABASE/Elisa - AV_Clips/AV_Clips/IDS/audio/sp03_av_ids_str2_snt26.wav,IDS
/media/rf/T9/DATABASE/Elisa - AV_Clips/AV_Clips/IDS/audio/sp03_av_ids_str2_snt27.wav,IDS
/media/rf/T9/DATABASE/Elisa - AV_Clips/AV_Clips/IDS/audio/sp03_av_ids_str2_snt28.wav,IDS
/media/rf/T9/DATABASE/Elisa - AV_Clips/AV_Clips/IDS/audio/sp03_av_ids_str2_snt29.wav,IDS
/media/rf/T9/DATABASE/Elisa - AV_Clips/AV_Clips/IDS/audio/sp03_av_ids_str2_snt30.wav,IDS
/media/rf/T9/DATABASE/Elisa - AV_Clips/AV_Clips/IDS/audio/sp03_av_ids_str2_snt31.wav,IDS
/media/rf/T9/DATABASE/Elisa - AV_Clips/AV_Clips/IDS/audio/sp03_av_ids_str2_snt32.wav,IDS
/media/rf/T9/DATABASE/Elisa - AV_Clips/AV_Clips/IDS/audio/sp03_av_ids_str2_snt33.wav,IDS
/media/rf/T9/DATABASE/Elisa - AV_Clips/AV_Clips/IDS/audio/sp03_av_ids_str2_snt34.wav,IDS
/media/rf/T9/DATABASE/Elisa - AV_Clips/AV_Clips/IDS/audio/sp03_av_ids_str3_snt35.wav,IDS
/media/rf/T9/DATABASE/Elisa - AV_Clips/AV_Clips/IDS/audio/sp03_av_ids_str3_snt36.wav,IDS
/media/rf/T9/DATABASE/Elisa - AV_Clips/AV_Clips/IDS/audio/sp03_av_ids_str3_snt37.wav,IDS
/media/rf/T9/DATABASE/Elisa - AV_Clips/AV_Clips/IDS/audio/sp03_av_ids_str3_snt38.wav,IDS
/media/rf/T9/DATABASE/Elisa - AV_Clips/AV_Clips/IDS/audio/sp03_av_ids_str3_snt39.wav,IDS
/media/rf/T9/DATABASE/Elisa - AV_Clips/AV_Clips/IDS/audio/sp03_av_ids_str3_snt40.wav,IDS
/media/rf/T9/DATABASE/Elisa - AV_Clips/AV_Clips/IDS/audio/sp03_av_ids_str3_snt41.wav,IDS
/media/rf/T9/DATABASE/Elisa - AV_Clips/AV_Clips/IDS/audio/sp03_av_ids_str3_snt42.wav,IDS
/media/rf/T9/DATABASE/Elisa - AV_Clips/AV_Clips/IDS/audio/sp03_av_ids_str3_snt43.wav,IDS
/media/rf/T9/DATABASE/Elisa - AV_Clips/AV_Clips/IDS/audio/sp03_av_ids_str3_snt44.wav,IDS
/media/rf/T9/DATABASE/Elisa - AV_Clips/AV_Clips/IDS/audio/sp03_av_ids_str3_snt45.wav,IDS
/media/rf/T9/DATABASE/Elisa - AV_Clips/AV_Clips/IDS/audio/sp03_av_ids_str3_snt46.wav,IDS
/media/rf/T9/DATABASE/Elisa - AV_Clips/AV_Clips/IDS/audio/sp03_av_ids_str3_snt47.wav,IDS
/media/rf/T9/DATABASE/Elisa - AV_Clips/AV_Clips/IDS/audio/sp03_av_ids_str3_snt48.wav,IDS
/media/rf/T9/DATABASE/Elisa - AV_Clips/AV_Clips/IDS/audio/sp03_av_ids_str3_snt49.wav,IDS
/media/rf/T9/DATABASE/Elisa - AV_Clips/AV_Clips/IDS/audio/sp03_av_ids_str3_snt50.wav,IDS
/media/rf/T9/DATABASE/Elisa - AV_Clips/AV_Clips/IDS/audio/sp03_av_ids_str3_snt51.wav,IDS
/media/rf/T9/DATABASE/Elisa - AV_Clips/AV_Clips/IDS/audio/sp03_av_ids_str3_snt52.wav,IDS
/media/rf/T9/DATABASE/Elisa - AV_Clips/AV_Clips/IDS/audio/sp03_av_ids_str3_snt53.wav,IDS
/media/rf/T9/DATABASE/Elisa - AV_Clips/AV_Clips/IDS/audio/sp03_av_ids_str3_snt54.wav,IDS
/media/rf/T9/DATABASE/Elisa - AV_Clips/AV_Clips/IDS/audio/sp03_av_ids_str3_snt55.wav,IDS
/media/rf/T9/DATABASE/Elisa - AV_Clips/AV_Clips/IDS/audio/sp03_av_ids_str3_snt56.wav,IDS
/media/rf/T9/DATABASE/Elisa - AV_Clips/AV_Clips/IDS/audio/sp03_av_ids_str3_snt57.wav,IDS
/media/rf/T9/DATABASE/Elisa - AV_Clips/AV_Clips/IDS/audio/sp03_av_ids_str3_snt58.wav,IDS
/media/rf/T9/DATABASE/Elisa - AV_Clips/AV_Clips/IDS/audio/sp03_av_ids_str4_snt59.wav,IDS
/media/rf/T9/DATABASE/Elisa - AV_Clips/AV_Clips/IDS/audio/sp03_av_ids_str4_snt60.wav,IDS
/media/rf/T9/DATABASE/Elisa - AV_Clips/AV_Clips/IDS/audio/sp03_av_ids_str4_snt61.wav,IDS
/media/rf/T9/DATABASE/Elisa - AV_Clips/AV_Clips/IDS/audio/sp03_av_ids_str4_snt62.wav,IDS
/media/rf/T9/DATABASE/Elisa - AV_Clips/AV_Clips/IDS/audio/sp03_av_ids_str4_snt63.wav,IDS
/media/rf/T9/DATABASE/Elisa - AV_Clips/AV_Clips/IDS/audio/sp03_av_ids_str4_snt64.wav,IDS
/media/rf/T9/DATABASE/Elisa - AV_Clips/AV_Clips/IDS/audio/sp03_av_ids_str4_snt65.wav,IDS
/media/rf/T9/DATABASE/Elisa - AV_Clips/AV_Clips/IDS/audio/sp03_av_ids_str4_snt66.wav,IDS
/media/rf/T9/DATABASE/Elisa - AV_Clips/AV_Clips/IDS/audio/sp03_av_ids_str4_snt67.wav,IDS
/media/rf/T9/DATABASE/Elisa - AV_Clips/AV_Clips/IDS/audio/sp03_av_ids_str4_snt68.wav,IDS
/media/rf/T9/DATABASE/Elisa - AV_Clips/AV_Clips/IDS/audio/sp03_av_ids_str4_snt69.wav,IDS
/media/rf/T9/DATABASE/Elisa - AV_Clips/AV_Clips/IDS/audio/sp03_av_ids_str4_snt70.wav,IDS
/media/rf/T9/DATABASE/Elisa - AV_Clips/AV_Clips/IDS/audio/sp03_av_ids_str4_snt71.wav,IDS
/media/rf/T9/DATABASE/Elisa - AV_Clips/AV_Clips/IDS/audio/sp03_av_ids_str4_snt72.wav,IDS
/media/rf/T9/DATABASE/Elisa - AV_Clips/AV_Clips/IDS/audio/sp03_av_ids_str4_snt73.wav,IDS
/media/rf/T9/DATABASE/Elisa - AV_Clips/AV_Clips/IDS/audio/sp03_av_ids_str4_snt74.wav,IDS
/media/rf/T9/DATABASE/Elisa - AV_Clips/AV_Clips/IDS/audio/sp03_av_ids_str4_snt75.wav,IDS
/media/rf/T9/DATABASE/Elisa - AV_Clips/AV_Clips/ADS/audio/sp04_av_ads_str2_snt16.wav,ADS
/media/rf/T9/DATABASE/Elisa - AV_Clips/AV_Clips/ADS/audio/sp04_av_ads_str2_snt17.wav,ADS
/media/rf/T9/DATABASE/Elisa - AV_Clips/AV_Clips/ADS/audio/sp04_av_ads_str2_snt18.wav,ADS
/media/rf/T9/DATABASE/Elisa - AV_Clips/AV_Clips/ADS/audio/sp04_av_ads_str2_snt19.wav,ADS
/media/rf/T9/DATABASE/Elisa - AV_Clips/AV_Clips/ADS/audio/sp04_av_ads_str2_snt20.wav,ADS
/media/rf/T9/DATABASE/Elisa - AV_Clips/AV_Clips/ADS/audio/sp04_av_ads_str2_snt21.wav,ADS
/media/rf/T9/DATABASE/Elisa - AV_Clips/AV_Clips/ADS/audio/sp04_av_ads_str2_snt22.wav,ADS
/media/rf/T9/DATABASE/Elisa - AV_Clips/AV_Clips/ADS/audio/sp04_av_ads_str2_snt23.wav,ADS
/media/rf/T9/DATABASE/Elisa - AV_Clips/AV_Clips/ADS/audio/sp04_av_ads_str2_snt24.wav,ADS
/media/rf/T9/DATABASE/Elisa - AV_Clips/AV_Clips/ADS/audio/sp04_av_ads_str2_snt25.wav,ADS
/media/rf/T9/DATABASE/Elisa - AV_Clips/AV_Clips/ADS/audio/sp04_av_ads_str2_snt26.wav,ADS
/media/rf/T9/DATABASE/Elisa - AV_Clips/AV_Clips/ADS/audio/sp04_av_ads_str2_snt27.wav,ADS
/media/rf/T9/DATABASE/Elisa - AV_Clips/AV_Clips/ADS/audio/sp04_av_ads_str2_snt28.wav,ADS
/media/rf/T9/DATABASE/Elisa - AV_Clips/AV_Clips/ADS/audio/sp04_av_ads_str2_snt29.wav,ADS
/media/rf/T9/DATABASE/Elisa - AV_Clips/AV_Clips/ADS/audio/sp04_av_ads_str2_snt30.wav,ADS
/media/rf/T9/DATABASE/Elisa - AV_Clips/AV_Clips/ADS/audio/sp04_av_ads_str2_snt31.wav,ADS
/media/rf/T9/DATABASE/Elisa - AV_Clips/AV_Clips/ADS/audio/sp04_av_ads_str2_snt32.wav,ADS
/media/rf/T9/DATABASE/Elisa - AV_Clips/AV_Clips/ADS/audio/sp04_av_ads_str2_snt33.wav,ADS
/media/rf/T9/DATABASE/Elisa - AV_Clips/AV_Clips/ADS/audio/sp04_av_ads_str2_snt34.wav,ADS
/media/rf/T9/DATABASE/Elisa - AV_Clips/AV_Clips/ADS/audio/sp04_av_ads_str3_snt35.wav,ADS
/media/rf/T9/DATABASE/Elisa - AV_Clips/AV_Clips/ADS/audio/sp04_av_ads_str3_snt36.wav,ADS
/media/rf/T9/DATABASE/Elisa - AV_Clips/AV_Clips/ADS/audio/sp04_av_ads_str3_snt37.wav,ADS
/media/rf/T9/DATABASE/Elisa - AV_Clips/AV_Clips/ADS/audio/sp04_av_ads_str3_snt38.wav,ADS
/media/rf/T9/DATABASE/Elisa - AV_Clips/AV_Clips/ADS/audio/sp04_av_ads_str3_snt39.wav,ADS
/media/rf/T9/DATABASE/Elisa - AV_Clips/AV_Clips/ADS/audio/sp04_av_ads_str3_snt40.wav,ADS
/media/rf/T9/DATABASE/Elisa - AV_Clips/AV_Clips/ADS/audio/sp04_av_ads_str3_snt41.wav,ADS
/media/rf/T9/DATABASE/Elisa - AV_Clips/AV_Clips/ADS/audio/sp04_av_ads_str3_snt42.wav,ADS
/media/rf/T9/DATABASE/Elisa - AV_Clips/AV_Clips/ADS/audio/sp04_av_ads_str3_snt43.wav,ADS
/media/rf/T9/DATABASE/Elisa - AV_Clips/AV_Clips/ADS/audio/sp04_av_ads_str3_snt44.wav,ADS
/media/rf/T9/DATABASE/Elisa - AV_Clips/AV_Clips/ADS/audio/sp04_av_ads_str3_snt45.wav,ADS
/media/rf/T9/DATABASE/Elisa - AV_Clips/AV_Clips/ADS/audio/sp04_av_ads_str3_snt46.wav,ADS
/media/rf/T9/DATABASE/Elisa - AV_Clips/AV_Clips/ADS/audio/sp04_av_ads_str3_snt47.wav,ADS
/media/rf/T9/DATABASE/Elisa - AV_Clips/AV_Clips/ADS/audio/sp04_av_ads_str3_snt48.wav,ADS
/media/rf/T9/DATABASE/Elisa - AV_Clips/AV_Clips/ADS/audio/sp04_av_ads_str3_snt49.wav,ADS
/media/rf/T9/DATABASE/Elisa - AV_Clips/AV_Clips/ADS/audio/sp04_av_ads_str3_snt50.wav,ADS
/media/rf/T9/DATABASE/Elisa - AV_Clips/AV_Clips/ADS/audio/sp04_av_ads_str3_snt51.wav,ADS
/media/rf/T9/DATABASE/Elisa - AV_Clips/AV_Clips/ADS/audio/sp04_av_ads_str3_snt52.wav,ADS
/media/rf/T9/DATABASE/Elisa - AV_Clips/AV_Clips/ADS/audio/sp04_av_ads_str3_snt53.wav,ADS
/media/rf/T9/DATABASE/Elisa - AV_Clips/AV_Clips/ADS/audio/sp04_av_ads_str3_snt54.wav,ADS
/media/rf/T9/DATABASE/Elisa - AV_Clips/AV_Clips/ADS/audio/sp04_av_ads_str3_snt55.wav,ADS
/media/rf/T9/DATABASE/Elisa - AV_Clips/AV_Clips/ADS/audio/sp04_av_ads_str3_snt56.wav,ADS
/media/rf/T9/DATABASE/Elisa - AV_Clips/AV_Clips/ADS/audio/sp04_av_ads_str3_snt57.wav,ADS
/media/rf/T9/DATABASE/Elisa - AV_Clips/AV_Clips/ADS/audio/sp04_av_ads_str3_snt58.wav,ADS
/media/rf/T9/DATABASE/Elisa - AV_Clips/AV_Clips/ADS/audio/sp04_av_ads_str4_snt59.wav,ADS
/media/rf/T9/DATABASE/Elisa - AV_Clips/AV_Clips/ADS/audio/sp04_av_ads_str4_snt60.wav,ADS
/media/rf/T9/DATABASE/Elisa - AV_Clips/AV_Clips/ADS/audio/sp04_av_ads_str4_snt61.wav,ADS
/media/rf/T9/DATABASE/Elisa - AV_Clips/AV_Clips/ADS/audio/sp04_av_ads_str4_snt62.wav,ADS
/media/rf/T9/DATABASE/Elisa - AV_Clips/AV_Clips/ADS/audio/sp04_av_ads_str4_snt63.wav,ADS
/media/rf/T9/DATABASE/Elisa - AV_Clips/AV_Clips/ADS/audio/sp04_av_ads_str4_snt64.wav,ADS
/media/rf/T9/DATABASE/Elisa - AV_Clips/AV_Clips/ADS/audio/sp04_av_ads_str4_snt65.wav,ADS
/media/rf/T9/DATABASE/Elisa - AV_Clips/AV_Clips/ADS/audio/sp04_av_ads_str4_snt66.wav,ADS
/media/rf/T9/DATABASE/Elisa - AV_Clips/AV_Clips/ADS/audio/sp04_av_ads_str4_snt67.wav,ADS
/media/rf/T9/DATABASE/Elisa - AV_Clips/AV_Clips/ADS/audio/sp04_av_ads_str4_snt68.wav,ADS
/media/rf/T9/DATABASE/Elisa - AV_Clips/AV_Clips/ADS/audio/sp04_av_ads_str4_snt69.wav,ADS
/media/rf/T9/DATABASE/Elisa - AV_Clips/AV_Clips/ADS/audio/sp04_av_ads_str4_snt70.wav,ADS
/media/rf/T9/DATABASE/Elisa - AV_Clips/AV_Clips/ADS/audio/sp04_av_ads_str4_snt71.wav,ADS
/media/rf/T9/DATABASE/Elisa - AV_Clips/AV_Clips/ADS/audio/sp04_av_ads_str4_snt72.wav,ADS
/media/rf/T9/DATABASE/Elisa - AV_Clips/AV_Clips/ADS/audio/sp04_av_ads_str4_snt73.wav,ADS
/media/rf/T9/DATABASE/Elisa - AV_Clips/AV_Clips/ADS/audio/sp04_av_ads_str4_snt74.wav,ADS
/media/rf/T9/DATABASE/Elisa - AV_Clips/AV_Clips/ADS/audio/sp04_av_ads_str4_snt75.wav,ADS
/media/rf/T9/DATABASE/Elisa - AV_Clips/AV_Clips/IDS/audio/sp04_av_ids_str2_snt16.wav,IDS
/media/rf/T9/DATABASE/Elisa - AV_Clips/AV_Clips/IDS/audio/sp04_av_ids_str2_snt17.wav,IDS
/media/rf/T9/DATABASE/Elisa - AV_Clips/AV_Clips/IDS/audio/sp04_av_ids_str2_snt18.wav,IDS
/media/rf/T9/DATABASE/Elisa - AV_Clips/AV_Clips/IDS/audio/sp04_av_ids_str2_snt19.wav,IDS
/media/rf/T9/DATABASE/Elisa - AV_Clips/AV_Clips/IDS/audio/sp04_av_ids_str2_snt20.wav,IDS
/media/rf/T9/DATABASE/Elisa - AV_Clips/AV_Clips/IDS/audio/sp04_av_ids_str2_snt21.wav,IDS
/media/rf/T9/DATABASE/Elisa - AV_Clips/AV_Clips/IDS/audio/sp04_av_ids_str2_snt22.wav,IDS
/media/rf/T9/DATABASE/Elisa - AV_Clips/AV_Clips/IDS/audio/sp04_av_ids_str2_snt23.wav,IDS
/media/rf/T9/DATABASE/Elisa - AV_Clips/AV_Clips/IDS/audio/sp04_av_ids_str2_snt24.wav,IDS
/media/rf/T9/DATABASE/Elisa - AV_Clips/AV_Clips/IDS/audio/sp04_av_ids_str2_snt25.wav,IDS
/media/rf/T9/DATABASE/Elisa - AV_Clips/AV_Clips/IDS/audio/sp04_av_ids_str2_snt26.wav,IDS
/media/rf/T9/DATABASE/Elisa - AV_Clips/AV_Clips/IDS/audio/sp04_av_ids_str2_snt27.wav,IDS
/media/rf/T9/DATABASE/Elisa - AV_Clips/AV_Clips/IDS/audio/sp04_av_ids_str2_snt28.wav,IDS
/media/rf/T9/DATABASE/Elisa - AV_Clips/AV_Clips/IDS/audio/sp04_av_ids_str2_snt29.wav,IDS
/media/rf/T9/DATABASE/Elisa - AV_Clips/AV_Clips/IDS/audio/sp04_av_ids_str2_snt30.wav,IDS
/media/rf/T9/DATABASE/Elisa - AV_Clips/AV_Clips/IDS/audio/sp04_av_ids_str2_snt31.wav,IDS
